ts,time,source,ticker,detail
1777399996,14:13,FLOW,NVDA,MAGNET UP
1777399996,14:13,FLOW,GOOGL,MAGNET UP
1777400113,14:15,FLOW,SCHW,MAGNET UP
1777400122,14:15,NCP,META,FLOW_LEADS_UP
1777400145,14:15,FLOW,DG,MAGNET FADE
1777400257,14:17,SETUP,U,MAGNET UP
1777400324,14:18,FLOW,NVDA,MAGNET UP
1777400324,14:18,FLOW,NVDA,MAGNET UP
1777400324,14:18,FLOW,INTC,MAGNET UP
1777400324,14:18,FLOW,NFLX,MAGNET UP
1777400324,14:18,FLOW,AMD,MAGNET UP
1777400324,14:18,FLOW,TSLA,MAGNET UP
1777400324,14:18,FLOW,NFLX,MAGNET UP
1777400324,14:18,FLOW,SPX,MAGNET FADE
1777400324,14:18,FLOW,META,MAGNET UP
1777400413,14:20,FLOW,STX,MAGNET UP
1777400413,14:20,FLOW,SNDK,MAGNET UP
1777400443,14:20,FLOW,SPX,MAGNET FADE
1777400443,14:20,FLOW,SPX,MAGNET FADE
1777400530,14:22,FLOW,BE,MAGNET UP
1777400558,14:22,SOE,QQQ,MAGNET BREAKOUT
1777400558,14:22,SOE,PG,POST BOTTOM LAUNCH
1777400559,14:22,SETUP,ADI,MAGNET UP
1777400559,14:22,SETUP,CRWV,MAGNET UP
1777400645,14:24,FLOW,NVDA,MAGNET UP
1777400703,14:25,FLOW,QQQ,MAGNET UP
1777400703,14:25,FLOW,QQQ,MAGNET UP
1777400703,14:25,FLOW,SPY,MAGNET FADE
1777400703,14:25,FLOW,TSLA,MAGNET UP
1777400703,14:25,FLOW,SPY,MAGNET FADE
1777400703,14:25,FLOW,NVDA,MAGNET UP
1777400881,14:28,FLOW,NUE,MAGNET UP
1777400888,14:28,SETUP,HAL,MAGNET UP
1777400888,14:28,SOE,NUE,POST BOTTOM LAUNCH
1777401024,14:30,FLOW,GLD,MAGNET UP
1777401024,14:30,FLOW,NVDA,MAGNET UP
1777401024,14:30,FLOW,NVDA,MAGNET UP
1777401024,14:30,FLOW,NVDA,MAGNET UP
1777401024,14:30,FLOW,NVDA,MAGNET UP
1777401024,14:30,FLOW,TSLA,MAGNET UP
1777401024,14:30,FLOW,TSLA,MAGNET UP
1777401024,14:30,FLOW,NDX,SUPPORT
1777401085,14:31,FLOW,INTC,MAGNET UP
1777401085,14:31,FLOW,INTC,MAGNET UP
1777401085,14:31,FLOW,AMD,MAGNET UP
1777401145,14:32,FLOW,SPX,DANGER
1777401145,14:32,FLOW,ASTS,MAGNET FADE
1777401191,14:33,SETUP,APLD,MAGNET UP
1777401267,14:34,FLOW,SPX,DANGER
1777401268,14:34,FLOW,ROKU,SUPPORT
1777401268,14:34,FLOW,SPOT,MAGNET FADE
1777401386,14:36,FLOW,NVDA,MAGNET UP
1777401386,14:36,FLOW,NDX,PINNING
1777401474,14:37,FLOW,TSLA,MAGNET UP
1777401474,14:37,FLOW,MU,MAGNET UP
1777401474,14:37,FLOW,TSLA,MAGNET UP
1777401474,14:37,FLOW,MU,MAGNET UP
1777401475,14:37,FLOW,MU,MAGNET UP
1777401475,14:37,FLOW,QCOM,MAGNET UP
1777401497,14:38,SETUP,UCTT,MAGNET UP
1777401497,14:38,SETUP,XYZ,MAGNET UP
1777401505,14:38,FLOW,ARM,MAGNET UP
1777401505,14:38,FLOW,SMH,MAGNET FADE
1777401505,14:38,FLOW,AMKR,MAGNET FADE
1777401505,14:38,FLOW,SMH,MAGNET FADE
1777401715,14:41,FLOW,MSFT,MAGNET UP
1777401745,14:42,FLOW,SPY,MAGNET FADE
1777401745,14:42,FLOW,QQQ,MAGNET UP
1777401777,14:42,FLOW,NDX,SUPPORT
1777401804,14:43,SETUP,UNP,MAGNET UP
1777401808,14:43,FLOW,NVDA,MAGNET UP
1777401808,14:43,FLOW,NVDA,MAGNET UP
1777401808,14:43,FLOW,NVDA,MAGNET UP
1777401808,14:43,FLOW,NVDA,MAGNET UP
1777401808,14:43,FLOW,NVDA,MAGNET UP
1777401808,14:43,FLOW,META,MAGNET UP
1777401808,14:43,FLOW,NVDA,MAGNET UP
1777401871,14:44,FLOW,GLW,MAGNET UP
1777401926,14:45,NCP,SPX,FLOW_LEADS_DOWN
1777401959,14:45,FLOW,HUT,MAGNET FADE
1777401990,14:46,FLOW,SPOT,MAGNET FADE
1777401990,14:46,FLOW,SPOT,MAGNET FADE
1777402139,14:48,SOE,RUN,SUPPORT BOUNCE
1777402286,14:51,FLOW,QQQ,MAGNET UP
1777402286,14:51,FLOW,GOOG,MAGNET UP
1777402286,14:51,FLOW,TSLA,MAGNET UP
1777402286,14:51,FLOW,NVDA,MAGNET UP
1777402286,14:51,FLOW,IWM,MAGNET FADE
1777402286,14:51,FLOW,SPY,MAGNET FADE
1777402286,14:51,FLOW,TSLA,MAGNET UP
1777402347,14:52,FLOW,ASTS,MAGNET FADE
1777402408,14:53,FLOW,CRWV,MAGNET UP
1777402611,14:56,FLOW,SPX,MAGNET FADE
1777402641,14:57,FLOW,QQQ,MAGNET UP
1777402641,14:57,FLOW,NDX,SUPPORT
1777402642,14:57,FLOW,NVDA,MAGNET UP
1777402642,14:57,FLOW,MSFT,MAGNET UP
1777402642,14:57,FLOW,AAPL,MAGNET UP
1777402642,14:57,FLOW,META,MAGNET UP
1777402642,14:57,FLOW,META,MAGNET UP
1777402642,14:57,FLOW,AMZN,MAGNET UP
1777402642,14:57,FLOW,PLTR,MAGNET UP
1777402703,14:58,FLOW,HOOD,MAGNET UP
1777402703,14:58,FLOW,TSM,MAGNET UP
1777402703,14:58,FLOW,TSM,MAGNET UP
1777402733,14:58,FLOW,SPX,MAGNET FADE
1777402746,14:59,SETUP,MS,MAGNET UP
1777403026,15:03,FLOW,NVDA,MAGNET UP
1777403026,15:03,FLOW,QQQ,MAGNET UP
1777403026,15:03,FLOW,QQQ,MAGNET UP
1777403026,15:03,FLOW,NVDA,MAGNET UP
1777403026,15:03,FLOW,MSFT,MAGNET UP
1777403026,15:03,FLOW,SPY,MAGNET FADE
1777403027,15:03,FLOW,GOOGL,MAGNET UP
1777403027,15:03,FLOW,TSLA,MAGNET UP
1777403027,15:03,FLOW,HD,MAGNET FADE
1777403086,15:04,FLOW,SPX,MAGNET FADE
1777403086,15:04,FLOW,MU,MAGNET UP
1777403086,15:04,FLOW,SPX,MAGNET FADE
1777403086,15:04,FLOW,STX,MAGNET UP
1777403117,15:05,FLOW,OKLO,MAGNET UP
1777403117,15:05,FLOW,CRWV,MAGNET UP
1777403245,15:07,FLOW,BE,MAGNET UP
1777403308,15:08,FLOW,SPX,MAGNET FADE
1777403308,15:08,FLOW,SPX,MAGNET FADE
1777403308,15:08,FLOW,SPX,MAGNET FADE
1777403355,15:09,SETUP,PL,MAGNET UP
1777403369,15:09,FLOW,QQQ,MAGNET UP
1777403369,15:09,FLOW,NVDA,MAGNET UP
1777403369,15:09,FLOW,QQQ,MAGNET UP
1777403369,15:09,FLOW,QQQ,MAGNET UP
1777403369,15:09,FLOW,SPY,MAGNET FADE
1777403369,15:09,FLOW,QQQ,MAGNET UP
1777403369,15:09,FLOW,NVDA,MAGNET UP
1777403369,15:09,FLOW,QQQ,MAGNET UP
1777403369,15:09,FLOW,QQQ,MAGNET UP
1777403431,15:10,FLOW,SPX,MAGNET FADE
1777403431,15:10,FLOW,MU,MAGNET UP
1777403431,15:10,FLOW,NFLX,MAGNET UP
1777403495,15:11,FLOW,HOOD,MAGNET UP
1777403495,15:11,FLOW,SNDK,MAGNET UP
1777403527,15:12,NCP,SPY,FLOW_LEADS_UP
1777403558,15:12,FLOW,HUM,MAGNET UP
1777403558,15:12,FLOW,SPX,MAGNET FADE
1777403558,15:12,FLOW,HUM,MAGNET UP
1777403742,15:15,FLOW,QQQ,MAGNET UP
1777403742,15:15,FLOW,IWM,MAGNET FADE
1777403742,15:15,FLOW,SPY,MAGNET FADE
1777403742,15:15,FLOW,NDX,SUPPORT
1777403742,15:15,FLOW,NDX,SUPPORT
1777403742,15:15,FLOW,NDX,SUPPORT
1777403742,15:15,FLOW,VIX,MAGNET FADE
1777403773,15:16,FLOW,NVDA,MAGNET UP
1777403804,15:16,FLOW,KO,MAGNET UP
1777403804,15:16,FLOW,META,MAGNET UP
1777403893,15:18,FLOW,IREN,MAGNET UP
1777403966,15:19,SETUP,NUE,MAGNET UP
1777404016,15:20,NCP,SPX,FLOW_LEADS_DOWN
1777404071,15:21,FLOW,SPX,MAGNET FADE
1777404154,15:22,FLOW,TSLA,MAGNET UP
1777404154,15:22,FLOW,META,MAGNET UP
1777404154,15:22,FLOW,PLTR,MAGNET UP
1777404239,15:23,FLOW,SMH,MAGNET FADE
1777404239,15:23,FLOW,ARM,MAGNET UP
1777404239,15:23,FLOW,NOW,MAGNET UP
1777404269,15:24,SOE,SCHW,POST BOTTOM LAUNCH
1777404271,15:24,FLOW,LCID,MAGNET UP
1777404357,15:25,FLOW,SPX,DANGER
1777404474,15:27,FLOW,USO,PINNING
1777404474,15:27,FLOW,SPY,MAGNET FADE
1777404474,15:27,FLOW,IBIT,MAGNET UP
1777404474,15:27,FLOW,SPX,DANGER
1777404474,15:27,FLOW,SPY,MAGNET FADE
1777404499,15:28,NCP,QQQ,FLOW_LEADS_DOWN
1777404505,15:28,FLOW,AMZN,PINNING
1777404505,15:28,FLOW,TSLA,MAGNET UP
1777404505,15:28,FLOW,META,MAGNET UP
1777404505,15:28,FLOW,MSFT,MAGNET UP
1777404654,15:30,FLOW,RMD,MAGNET FADE
1777404684,15:31,FLOW,SPOT,MAGNET FADE
1777404832,15:33,FLOW,SPY,MAGNET FADE
1777404862,15:34,FLOW,META,MAGNET UP
1777404862,15:34,FLOW,AVGO,MAGNET UP
1777404862,15:34,FLOW,SPX,DANGER
1777404862,15:34,FLOW,META,MAGNET UP
1777404905,15:35,SETUP,MSFT,MAGNET UP
1777404925,15:35,FLOW,AMAT,MAGNET UP
1777404925,15:35,FLOW,HOOD,MAGNET UP
1777404956,15:35,FLOW,AMKR,MAGNET FADE
1777404979,15:36,NCP,SPY,FLOW_LEADS_DOWN
1777404987,15:36,FLOW,SPX,DANGER
1777405159,15:39,NCP,IWM,FLOW_LEADS_DOWN
1777405197,15:39,FLOW,QQQ,MAGNET UP
1777405197,15:39,FLOW,QQQ,MAGNET UP
1777405197,15:39,FLOW,QQQ,MAGNET UP
1777405253,15:40,FLOW,SPY,MAGNET FADE
1777405253,15:40,FLOW,ADBE,MAGNET FADE
1777405253,15:40,FLOW,AMZN,PINNING
1777405253,15:40,FLOW,SPY,MAGNET FADE
1777405283,15:41,FLOW,SPX,DANGER
1777405283,15:41,FLOW,SPX,DANGER
1777405284,15:41,FLOW,SNDK,MAGNET UP
1777405314,15:41,FLOW,NBIS,MAGNET FADE
1777405369,15:42,FLOW,HUT,MAGNET FADE
1777405370,15:42,FLOW,HUT,MAGNET FADE
1777405580,15:46,FLOW,MSFT,MAGNET UP
1777405580,15:46,FLOW,GOOGL,MAGNET UP
1777405667,15:47,FLOW,SMH,MAGNET FADE
1777405698,15:48,FLOW,SPX,DANGER
1777405729,15:48,FLOW,QQQ,MAGNET UP
1777405822,15:50,SOE,IBM,MAGNET BREAKOUT
1777405937,15:52,FLOW,NDX,SUPPORT
1777405937,15:52,FLOW,SPX,DANGER
1777406025,15:53,FLOW,TER,MAGNET UP
1777406025,15:53,FLOW,GLW,MAGNET UP
1777406025,15:53,FLOW,LITE,MAGNET FADE
1777406025,15:53,FLOW,STX,MAGNET UP
1777406025,15:53,FLOW,AMD,MAGNET UP
1777406056,15:54,FLOW,CRWV,MAGNET UP
1777406056,15:54,FLOW,CRWV,MAGNET UP
1777406116,15:55,FLOW,SPOT,MAGNET FADE
1777406230,15:57,FLOW,SPX,DANGER
1777406230,15:57,FLOW,SPX,DANGER
1777406230,15:57,FLOW,SPX,DANGER
1777406314,15:58,FLOW,MSFT,MAGNET UP
1777406314,15:58,FLOW,SPY,MAGNET FADE
1777406314,15:58,FLOW,AVGO,MAGNET UP
1777406314,15:58,FLOW,MSFT,MAGNET UP
1777406314,15:58,FLOW,NVDA,MAGNET UP
1777406314,15:58,FLOW,TSLA,MAGNET UP
1777406345,15:59,FLOW,INTC,MAGNET UP
1777406345,15:59,FLOW,MRVL,MAGNET UP
1777406394,15:59,NCP,SPX,FLOW_LEADS_UP
1777406405,16:00,FLOW,HOOD,MAGNET UP
1777406405,16:00,FLOW,SCHW,MAGNET FADE
1777406405,16:00,FLOW,HOOD,MAGNET UP
1777406405,16:00,FLOW,RMBS,MAGNET UP
1777406405,16:00,FLOW,HOOD,MAGNET UP
1777406405,16:00,FLOW,HOOD,MAGNET UP
1777406451,16:00,SOE,DIA,POST BOTTOM LAUNCH
1777406451,16:00,SOE,IWM,DIRECTIONAL
1777406451,16:00,SOE,GOOG,POST BOTTOM LAUNCH
1777406451,16:00,SOE,USO,PINNING PREMIUM SELL
1777406451,16:00,SOE,PG,POST BOTTOM LAUNCH
1777406451,16:00,SOE,UNH,MAGNET BREAKOUT
1777406451,16:00,SOE,JPM,MAGNET BREAKOUT
1777406452,16:00,SOE,WMT,POST BOTTOM LAUNCH
1777406452,16:00,SOE,IBM,MAGNET BREAKOUT
1777406452,16:00,SOE,CVS,SUPPORT BOUNCE
1777406454,16:00,SOE,NUE,POST BOTTOM LAUNCH
1777406454,16:00,SOE,NEE,SUPPORT BOUNCE
1777406493,16:01,FLOW,SBUX,MAGNET UP
1777406524,16:02,FLOW,SPX,DANGER
1777406636,16:03,FLOW,SPY,MAGNET FADE
1777406636,16:03,FLOW,NVDA,MAGNET UP
1777406636,16:03,FLOW,SPY,MAGNET FADE
1777406636,16:03,FLOW,MSFT,MAGNET UP
1777406667,16:04,FLOW,TSLA,MAGNET UP
1777406667,16:04,FLOW,TSLA,MAGNET UP
1777406723,16:05,NCP,SPY,FLOW_LEADS_DOWN
1777406753,16:05,FLOW,CRCL,MAGNET UP
1777406869,16:07,FLOW,BE,MAGNET UP
1777406988,16:09,FLOW,SPY,MAGNET FADE
1777406988,16:09,FLOW,GLD,MAGNET UP
