date,timestamp,ticker,strike,expiration,right,price,action,is_spread,spread_strikes,_resolved_from_prior,raw_snippet,msg_id
2022-10-10,2022-10-10T11:52:54.922-04:00,NFLX,300.0,2022-10-21,C,1.3,OPEN,False,,,@Swing Trades  $NFLX 21OCT 300C @ $1.30 If this level holds IV should take these to $2 by ER next week,1029058959442710621
2022-10-10,2022-10-10T13:00:11.179-04:00,AMZN,110.0,2022-10-21,P,1.65,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades if looking to add tech short: $AMZN weekly 110P @ $1.65 Cheaper than $AMD,1029075888731599019
2022-10-12,2022-10-12T13:38:46.57-04:00,QQQ,275.0,2022-10-14,C,0.81,OPEN,False,,,@Swing Trades for CPI trade here's the call side: $QQQ 14OCT 275C @ $0.81,1029810375916535829
2022-10-12,2022-10-12T13:58:54.678-04:00,SPY,350.0,2022-10-17,P,3.05,OPEN,False,,,@Swing Trades for put side on CPI trade: $SPY 17OCT 350P @ $3.05 *Buying an extra day on these in case we bounce tomorrow then come back down. We'll need time,1029815443088740403
2022-10-13,2022-10-13T11:37:12.699-04:00,GOOGL,100.0,,C,0.5,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  $GOOGL 100C @ $0.50 for tomorrow good risk reward here. Should go ITM soon,1030142171069820949
2022-10-13,2022-10-13T12:15:32.314-04:00,SPY,366.0,2022-10-14,C,1.75,OPEN,False,,,@Swing Trades  $SPY hourly 200sma @ 366. That's the next target if you want to trade the long side here. $SPY 14OCT 366C @ $1.75,1030151816354209954
2022-10-13,2022-10-13T13:38:27.739-04:00,SPY,366.0,2022-10-21,C,1.78,ROLL,False,,,"@Swing Trades  Time to take profits on  $SPY 366C. $1.75 to $3.15 *With some profits I'm rolling into  $SPY 21OCT 380C @ $1.78 -not for new entry, only runner",1030172684799201280
2022-10-13,2022-10-13T14:07:13.687-04:00,SPY,320.0,2022-12-16,P,3.0,OPEN,False,,,@Swing Trades  Setting a limit buy order for  $SPY 16DEC 320P @ $3 For margin accounts 350/320 put debit spread,1030179923949801493
2022-10-14,2022-10-14T12:00:18.124-04:00,AMZN,125.0,2022-10-28,C,0.89,OPEN,False,,,@Swing Trades  Adding delta 15 calls and puts for $AMZN ER 28OCT 125C @ $0.89 28OCT 95P @ $1.20,1030510369829048320
2022-10-17,2022-10-17T09:34:21.818-04:00,SPY,370.0,2022-10-21,C,3.15,OPEN,False,,,@Swing Trades  $SPY 21OCT 370C @ $3.15,1031560806816546876
2022-10-17,2022-10-17T12:28:51.433-04:00,QQQ,345.0,2023-02-17,C,1.44,OPEN,False,,,@Swing Trades  Hang on to these for medium term holds: $QQQ 17FEB 345C @ $1.44,1031604719564623912
2022-10-17,2022-10-17T15:00:52.643-04:00,SPY,370.0,2022-10-21,C,3.6,TRIM,False,,True,@Swing Trades  Not a great close for weekly $SPY calls. If we consolidate or pullback tomorrow these likely go to zero.  Closing these out @ $3.6 from $3.15 and wait for pullback,1031642976692211723
2022-10-17,2022-10-17T15:20:06.915-04:00,AAPL,150.0,2022-11-18,C,3.65,OPEN,False,,,@Swing Trades  $AAPL 18NOV 150C @ $3.65 Same price as $SPY 390 but we may benefit from earnings premium as well. These can survive a pullback,1031647818059874394
2022-10-18,2022-10-18T09:26:18.698-04:00,SPY,370.0,2022-10-21,C,,ADD,False,,True,@Swing Trades plan today is to let things play out. I'll look around mid day for anything worth adding to juice this move. Looking to scale into $SPY puts when $VIX gets to 25-26 area or near $SPY 380,1031921168330002453
2022-10-18,2022-10-18T09:53:26.969-04:00,GOOGL,110.0,2022-10-28,C,0.82,OPEN,False,,,@Swing Trades adding $GOOGL for run into ER next week: $GOOGL 28OCT 110C @ $0.82,1031927997793570836
2022-10-18,2022-10-18T11:54:30.07-04:00,SPY,373.0,2022-10-19,C,1.45,OPEN,False,,,@Swing Trades overnight trade: $SPY 19OCT 373C @ $1.45 Can do 376c too,1031958461447147662
2022-10-18,2022-10-18T14:20:12.602-04:00,SPY,373.0,2022-10-19,C,1.95,TRIM,False,,True,@Swing Trades  Thought we'd have to wait a day to cross back into today's range. Let's take the quick cash. $SPY 373C out @ $1.95 $SPY 376C out @ $1,1031995130284097667
2022-10-18,2022-10-18T15:34:55.273-04:00,IWM,175.0,2022-10-21,C,1.87,OPEN,False,,,@Swing Trades  We're likely getting a follow through day here this week. Downtrends were just broken and usually explore higher prices before consolidation. $IWM 21OCT 175C @ $1.87,1032013931969003591
2022-10-19,2022-10-19T10:00:30.131-04:00,GOOGL,110.0,2022-10-28,C,0.6,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Out $GOOGL 110C @ $0.60,1032292160529244181
2022-10-19,2022-10-19T12:51:52.34-04:00,SPY,320.0,2022-12-16,P,3.68,OPEN,False,,,@Swing Trades  Yields are sounding an alarm here. I'm buying the December puts now. $SPY 16DEC 320P @ $3.68  These are insurance,1032335287239581786
2022-10-19,2022-10-19T13:48:09.974-04:00,SPY,363.0,2022-10-21,P,2.2,OPEN,False,,,@Swing Trades  Adding a weekly put. Have to take shots right? $SPY 21OCT 363P @ $2.20,1032349454063374437
2022-10-20,2022-10-20T09:24:58.7-04:00,XOM,120.0,2022-12-16,C,,EXPIRE,False,,,@Swing Trades  $XLE has been relentless and looks to be putting in a cycle low in November. Here's the option contracts that look best: $XOM 16DEC 120C $XOM 18NOV 115C $XLE 18NOV 95C -Im going out a f,1032645608525275207
2022-10-20,2022-10-20T09:42:35.411-04:00,SPY,363.0,2022-10-21,P,1.4,TRIM,False,,True,@Swing Trades  $SPY 363P out @ $1.40. We're going higher,1032650040692461689
2022-10-20,2022-10-20T10:35:56.768-04:00,GOOGL,110.0,2022-10-28,C,0.78,TRIM,False,,True,@Swing Trades  Scaling back into $GOOGL 110C for next week @ $0.78. We should pullback to 100 again today or tomorrow to add. In fact 100P @ $0.65 for tomorrow is a great lotto trade to add on to the ,1032663468156928010
2022-10-20,2022-10-20T11:00:46.601-04:00,TSLA,220.0,2022-09-23,C,1.9,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Small size for tomorrow $TSLA 220C@ $1.90,1032669716969439252
2022-10-20,2022-10-20T12:51:38.311-04:00,AMZN,124.0,2022-11-11,C,3.35,OPEN,False,,,@Swing Trades  Cash accounts this one's good: $AMZN 11NOV 124C @ $3.35,1032697616263303249
2022-10-21,2022-10-21T13:08:44.507-04:00,AMZN,124.0,2022-11-11,C,,CLOSE,False,,True,@Swing Trades  $AMZN ER pair trade went up 175% on the call side this week. I didn't get a chance to send the alert in time. Here's another exit opportunity on that trade,1033064308306886716
2022-10-21,2022-10-21T13:23:27.989-04:00,NFLX,,,C,,OPEN,True,300/350,,@Swing Trades  Here's a trade idea for $NFLX for margin accounts. Bigger size without having to use weeklies: $NFLX JAN 300/350C debit @ $15.40.,1033068013898961017
2022-10-21,2022-10-21T13:32:45.366-04:00,ZS,170.0,2022-11-18,C,3.5,OPEN,False,,,"@Swing Trades  $ZS 18NOV 170C @ $3.50 -lower low is in, trading this up to the lower high next",1033070351707549806
2022-10-21,2022-10-21T14:23:02.53-04:00,GOOGL,110.0,2022-10-28,C,0.54,TRIM,False,,True,@Swing Trades  Looking for an opportunity to get us out of next week's  $GOOGL 110C with minimal drawdown. Here's the exit. Out @ $0.54 With the put side this should be net positive trade,1033083006610583603
2022-10-21,2022-10-21T14:49:03.264-04:00,NFLX,300.0,2022-10-21,C,290.0,CLOSE,False,,True,@Swing Trades  Exiting $NFLX here @ 290. After the top comes the drop & 300 is a psych resistance level. Hard to believe these contracts were $1 yesterday.,1033089552803434597
2022-10-21,2022-10-21T15:16:41.899-04:00,QQQ,279.0,2022-10-28,C,3.5,OPEN,False,,,@Swing Trades  We may gap up Monday: $QQQ 28OCT 279C @ $3.50  are hitting the tape in size,1033096509622866062
2022-10-24,2022-10-24T10:24:30.194-04:00,AAPL,150.0,2022-11-18,C,4.5,TRIM,False,,True,@Swing Trades  $AAPL 150C out @ $4.5. China risk along with TSLA,1034110139919245312
2022-10-24,2022-10-24T11:53:00.677-04:00,SE,47.0,,C,1.11,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  Small account play 🚨: $SE 47C @ $1.11,1034132413699338300
2022-10-24,2022-10-24T18:55:48.43-04:00,NFLX,,,,,CLOSE,False,,,@Swing Trades  Stocks in strong uptrends especially after a breakout like $NFLX will ride above hourly 50sma producing powerful bounces after each touch. The bet is $NFLX makes contact with it tonight,1034238813767204975
2022-10-25,2022-10-25T09:11:25.573-04:00,SPX,3850.0,2022-10-28,C,,CLOSE,False,,,@Swing Trades  I'm taking a larger than normal $SPX 28OCT 3850C in premarket today. I wont be alerting exit on this so please manage & mind your risk if you take this one,1034454137351446589
2022-10-25,2022-10-25T10:53:15.329-04:00,GS,340.0,,C,0.84,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  Small account 🚨 $GS weekly 340C @ $0.84,1034479763525476423
2022-10-25,2022-10-25T15:20:04.08-04:00,QQQ,279.0,2022-10-28,C,6.95,TRIM,False,,True,@Swing Trades  $QQQ weekly 279C out @ $6.95 from $3.50,1034546909093822474
2022-10-25,2022-10-25T15:23:37.875-04:00,SPY,385.0,2022-10-21,C,3.9,TRIM,False,,True,@Swing Trades  $SPY weekly 385C out @ $3.90 from $1.5 for  These should really go to 5 if we hit the lower end of my target range of $SPY 390-400 but good to take some off after 100% and leave runners,1034547805815054367
2022-10-25,2022-10-25T15:27:22.333-04:00,QQQ,279.0,2022-10-28,C,2.8,TRIM,False,,True,@Swing Trades  $QQQ call debit out @ $2.80 from $1.80. Upper strike is almost reached & those are usually my targets,1034548747260137533
2022-10-26,2022-10-26T09:09:45.182-04:00,SPY,390.0,2022-10-28,C,2.08,OPEN,False,,,@Swing Trades  Dollar continues its decent this morning. $SPX 3950 by Friday is the setup I'll be trading. Buying  $SPY 28OCT 390C @ $2.08,1034816104146665543
2022-10-26,2022-10-26T09:32:05.771-04:00,SPY,390.0,2022-10-28,C,1.0,OPEN,False,,,@Day Trades  Trade is $SPY 28OCT 390C @ $1,1034821726984491039
2022-10-26,2022-10-26T11:23:06.498-04:00,V,220.0,2022-11-18,C,1.3,OPEN,False,,,@Swing Trades  Small account challenge 🚨 $V 18NOV 220C @ $1.30 -clean break out,1034849664098369627
2022-10-27,2022-10-27T10:15:07.649-04:00,NFLX,300.0,,C,8.0,TRIM,False,,,@Swing Trades  Missed sending out exit alert on  $NFLX @ $8 Yesterday for tomorrow expiration. Here's another exit. I'd sell this pop ahead of tomorrow's binary events 300c out @ $6,1035194944031301664
2022-10-27,2022-10-27T15:28:24.385-04:00,AAPL,130.0,2022-11-18,P,0.47,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  The $AMZN put side to this trade came back to life. Call side went to 150% and the puts are hardly down now with earnings IV.  I'm going to hold it since it's basically paid for from th,1035273783256297534
2022-10-28,2022-10-28T11:44:52.421-04:00,SPY,400.0,2022-11-04,C,1.43,OPEN,False,,,@Swing Trades  I'm taking one more swing @ $SPY 400 Target then it's all short side trades: $SPY 4NOV 400C @ $1.43,1035579917267652629
2022-10-28,2022-10-28T11:54:31.465-04:00,GOOGL,85.0,2023-02-17,P,3.5,OPEN,False,,,@Swing Trades  Here's the put side position I'm building. Holding these through any rallies: $GOOGL 17FEB 85P @ $3.50 These might experience an intial drawdown this month but the drop should be faster,1035582345954213948
2022-10-28,2022-10-28T15:13:41.627-04:00,SPY,,,C,,OPEN,True,390/400,,@Swing Trades  This is the gentlemen/lady way to trade this: $SPY 18NOV 390/400C @ $4.40 Much easier to hold since you have time and won't lose to theta decay. You'd look to get 50% on this,1035632468566482944
2022-10-31,2022-10-31T09:46:44.858-04:00,AMD,65.0,2022-10-21,C,0.83,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  $AMD ER Tomorrow Buying the 65C @ $0.83 and playing for the IV increase,1036637353470590979
2022-10-31,2022-10-31T09:49:57.424-04:00,SPY,400.0,2022-11-04,C,1.35,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Cutting the weekly $SPY 400C @ $1.35 from $1.43 for a small loss,1036638161150955571
2022-10-31,2022-10-31T15:34:36.806-04:00,XLE,95.0,2022-11-18,C,1.2,OPEN,False,,,@Swing Trades  Out $XLE NOV 95C @ $1.20 for 50%. Only $XOM DEC 120C remaining for energy now,1036724896765595680
2022-11-01,2022-11-01T10:04:35.139-04:00,TSLA,250.0,2022-09-23,C,0.84,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades buying $TSLA 250C @ $0.84,1037004230420070501
2022-11-01,2022-11-01T15:45:46.686-04:00,AMD,60.0,2022-10-21,P,,CLOSE,False,,True,@Swing Trades  Traders if you didn't sell $AMD on  today's pops you can still exit near breakeven. This is a lotto to hold through ER,1037090094311547022
2022-11-02,2022-11-02T09:56:00.148-04:00,SMH,,,,7.9,ROLL,False,,,@Swing Trades  $SMH out @ $7.90 from $5.88 Rolling out of longs on any pumps @ turning to SPY 375 downside target even if we move higher first,1037364458256875590
2022-11-03,2022-11-03T09:45:01.148-04:00,SPY,360.0,2022-11-18,P,3.7,OPEN,False,,,@Swing Trades  $SPY 18NOV 360P @ 3.70,1037724082076131409
2022-11-03,2022-11-03T09:58:28.985-04:00,TSLA,210.0,2022-09-23,P,2.05,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Taking a lotto on $TSLA for tomorrow. High risk 🚨 $TSLA 210P @ 2.05,1037727470390083717
2022-11-03,2022-11-03T14:47:24.496-04:00,TTD,49.0,,P,0.58,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  🚨 Small accounts I like this $TTD 49p as a lotto for tomorrow $TTD 49P @ $0.58 If you have margin use 50/47put debit for next week. Higher odds of success,1037800180793225297
2022-11-04,2022-11-04T12:06:20.285-04:00,TSLA,210.0,2022-09-23,P,4.0,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  $TSLA 210p lotto back to life. They squeeze in both directions with this volatility.  Setting a limit sell order in @ $4. Long shot but let's see.  Lotto lotto,1038122034019958894
2022-11-07,2022-11-07T13:41:49.486-05:00,COIN,,,P,,OPEN,True,50/40,,@Swing Trades  Buying $COIN 16DEC 50/40P @ $3.08 & small size weekly $COIN 11NOV 52P @ $1.90,1039248327121850542
2022-11-07,2022-11-07T14:19:44.843-05:00,SPY,360.0,2022-11-18,P,1.3,TRIM,False,,,@Swing Trades  Taking the loss on  $SPY 18NOV 360P  -Look for $SPX 3850 next target -out @ $1.30,1039257870660812860
2022-11-07,2022-11-07T15:46:05.129-05:00,SMH,215.0,2022-12-16,C,3.3,OPEN,False,,,@Swing Trades  $SMH forming a cup and handle that's breaking out into the close: $SMH 16DEC 215C @ $3.3 We took profits on a call spread last week. Going to try it again for higher prices,1039279598355091648
2022-11-08,2022-11-08T10:20:56.954-05:00,XOP,161.0,2022-11-11,C,1.85,OPEN,False,,,"@Swing Trades  Buying $XOP 11NOV 161C @ $1.85 🚨 high risk lotto for $OXY ER, mind your risk on these",1039560163004268566
2022-11-09,2022-11-09T12:20:05.633-05:00,TSLA,,,P,,OPEN,True,180/140,,@Swing Trades  Buying  $TSLA January 180/140P debit @ $11.85  Oversold can get more oversold. ⚠️ caution we do have CPI data tomorrow that can possibly change things so use a more narrow spread to red,1039952534602793000
2022-11-10,2022-11-10T11:08:40.914-05:00,CSCO,46.0,,C,0.05,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  Small accounts 🚨 $CSCO 46C @ $0.05 for tomorrow,1040296951054336111
2022-11-10,2022-11-10T15:23:37.265-05:00,META,125.0,2023-01-20,C,4.75,OPEN,False,,,@Swing Trades  $META trade management 📒 Calls are up 140% from $2.2 to $5.5. Sell at least half if possible to recover cost then use profits to buy  $META JAN 125C @ 4.75 We'll hold these for the uppe,1040361108600520714
2022-11-11,2022-11-11T10:18:10.751-05:00,QQQ,,,C,,OPEN,True,300/330,,@Swing Trades  To trade this move in $QQQ to the 200sma use 2DEC 290C @ $5.5. These whales spotted by cheddar flow seem to agree with the assessment. I'd use the 300/330C for January  2024. Don't have,1040646629495144498
2022-11-11,2022-11-11T13:00:30.427-05:00,MSFT,255.0,2022-11-18,C,1.17,OPEN,False,,,@Swing Trades let's do some weekly trades. These are smaller size. 🚨 Small account friendly. $MSFT 18NOV 255C @ $1.17,1040687480657158245
2022-11-11,2022-11-11T15:35:29.3-05:00,SMH,215.0,2022-12-16,C,,CLOSE,False,,True,@Swing Trades  $SMH full target met The runners are now $3 to over $13! Always leave a runner. From here there's an extended target to 230 but eventually a runner goes to zero. Fully out of this one h,1040726482957389854
2022-11-14,2022-11-14T09:51:35.048-05:00,NFLX,300.0,,C,3.0,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  $NFLX 300C bought @ $3,1041727100228472852
2022-11-14,2022-11-14T10:04:02.161-05:00,ENPH,320.0,2023-05-19,C,2.3,ADD,False,,,"@Swing Trades  Adding a small lotto for $ENPH, Due to be added to nasdaq 100 next Monday. $ENPH weekly 320C @ $2.3 $ENPH 350C may work as well",1041730233847521281
2022-11-14,2022-11-14T14:44:08.716-05:00,SPY,395.0,2022-11-18,P,0.66,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Buying $SPY put for tomorrow's PPI. Lotto sized. Ultimately if we do get a dip I think it will be bought. Then higher into $QQQ 300 by December 2nd. $SPY 395P @ 0.66,1041800725648379964
2022-11-15,2022-11-15T10:47:26.396-05:00,UPST,22.5,2022-12-16,C,2.45,OPEN,False,,,@Swing Trades  Buying  $UPST 16DEC 22.5C @ $2.45 Cutting $MSFT and adding this instead. Want something that can move farther for bigger gains,1042103544666390589
2022-11-15,2022-11-15T10:48:32.381-05:00,MSFT,255.0,2022-11-18,C,0.33,TRIM,False,,True,@Swing Trades  $MSFT out @ $0.33,1042103821427540030
2022-11-15,2022-11-15T10:59:35.592-05:00,SE,65.0,,C,3.9,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  If you really want to juice this UPST trade add $SE 65C @ $3.9 & $DOCU 60C @ $3.2 For same expiry and treat the basket as a single trade,1042106603136106607
2022-11-16,2022-11-16T09:46:53.423-05:00,NFLX,300.0,,C,9.0,CLOSE,False,,,@Swing Trades  All out weekly $NFLX 300C @ $9. +200% Buy further dated call w/ part of profits to keep in play,1042450694738808892
2022-11-16,2022-11-16T09:59:54.819-05:00,IGV,280.0,2022-12-16,C,7.2,OPEN,False,,,@Swing Trades  Good entry for  $IGV 16DEC 280C @ $7.2,1042453972151189535
2022-11-17,2022-11-17T10:54:58.631-05:00,SPY,385.0,2022-11-18,P,0.58,OPEN,False,,,@Swing Trades  Small bet that $SPY completes the head and shoulders measured move to $SPY 385 by tomorrow. $SPY 18NOV 385P @ $0.58,1042830217208668260
2022-11-17,2022-11-17T11:24:53.867-05:00,UPST,22.5,2022-12-16,C,1.3,TRIM,False,,True,@Swing Trades  $UPST out @ $1.30. Cutting longs that have lost their setup structures,1042837746974212106
2022-11-17,2022-11-17T13:19:18.693-05:00,AMGN,325.0,2023-01-20,C,1.85,OPEN,False,,,@Swing Trades  I have a setup in a boomer stock. Going a bit OTM and playing for a break out. $AMGN JAN 325C @ $1.85,1042866540141367346
2022-11-18,2022-11-18T09:58:21.461-05:00,ENPH,370.0,2022-12-16,C,5.3,OPEN,False,,,@Swing Trades  $ENPH *trying to break out 16DEC 370C @ $5.3 was the trade for this. Over 325 will send it,1043178356310552646
2022-11-18,2022-11-18T10:40:01.875-05:00,LMT,492.5,2022-11-20,C,1.3,OPEN,False,,,@Swing Trades  Small swing on $LMT  $LMT 20NOV 492.5C @ $1.3,1043188843807002726
2022-11-21,2022-11-21T14:51:28.824-05:00,COIN,35.0,,P,0.45,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  Bitcoin's making new lows and insiders have been dumping $COIN. The 35P @ 0.45 can work for potential gap down. $COIN has lost 44 level support,1044339286654333049
2022-11-22,2022-11-22T13:29:11.808-05:00,QQQ,290.0,2022-12-02,C,2.3,OPEN,False,,,@Swing Trades  $QQQ 2DEC 290C @ $2.30,1044680967173976115
2022-11-23,2022-11-23T10:22:06.312-05:00,QQQ,290.0,2022-12-16,C,3.8,TRIM,False,,,@Swing Trades  I'm expecting these calls to go fully in the money but taking these off ahead of JPOW  $QQQ 290C out @ $3.80 from $2.30 All December expiration calls look fine and I'll add a cheap hedg,1044996271896789033
2022-11-23,2022-11-23T10:22:28.768-05:00,QQQ,290.0,2022-12-16,C,3.8,TRIM,False,,,@Swing Trades  I'm expecting these calls to go fully in the money but taking these off ahead of JPOW  $QQQ 290C out @ $3.80 from $2.30 All December expiration calls look fine and I'll add a cheap hedg,1044996366084083762
2022-11-23,2022-11-23T13:21:19.714-05:00,SPY,396.0,2022-11-25,P,0.45,ADD,False,,,@Swing Trades  This is the cheap hedge I have on in case JPOW wants to crush the market today $SPY 25NOV 396P @ $0.45 don't think we'll need it but better safe than sorry. Also added $NFLX 292.5C,1045041374933831760
2022-11-28,2022-11-28T13:59:11.906-05:00,SPY,394.0,2022-11-30,P,1.65,OPEN,False,,,@Swing Trades  $SPY 30NOV 394P @ $1.65 Targeting lower end of expected move,1046862844525817866
2022-11-28,2022-11-28T14:48:08.503-05:00,BABA,85.0,2022-12-16,C,1.44,OPEN,False,,,@Swing Trades  On the long side $BABA is showing relative strength and has the same setup we saw for BA last week. Hourly 200sma below and downtrend above. These tend to break higher. Buying time on t,1046875161506349127
2022-11-29,2022-11-29T10:07:46.131-05:00,BABA,110.0,2023-01-20,C,0.93,ROLL,False,,,@Swing Trades  Trade management 📖 Nice gapper on China names this morning. I'm rolling these contracts out to  $BABA January 20th 110C @ $0.93  Which now makes this free. Math: 85C 1.40 to 2.70 = 1.30,1047166991229800539
2022-11-29,2022-11-29T10:42:35.772-05:00,SPY,403.0,2022-11-30,C,0.38,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Tomorrow morning before the open we have JOLTS & NFP before JPOW speaks later in the trading session. I'm buying straddles on the expected moves for tomorrow as we can swing way up befo,1047175755819401236
2022-11-30,2022-11-30T10:58:45.426-05:00,ZS,103.0,2022-12-02,P,0.97,OPEN,False,,,@Swing Trades  🚨 ER LOTTO on $ZS. Please only risk what you can lose. These are very binary. $ZS 2DEC 103P @ 0.97,1047542210708652143
2022-11-30,2022-11-30T13:51:32.977-05:00,SHOP,41.5,2022-12-16,C,1.58,OPEN,False,,,@Swing Trades  If anyone's looking for Santa rally exposure: $SHOP 16DEC 41.5C @ $1.58,1047585695369273414
2022-11-30,2022-11-30T14:21:41.71-05:00,SPY,403.0,2022-11-30,C,0.38,ROLL,False,,True,@Swing Trades  $SPY 403C @ 0.38 now $1 Put side doubled once and the roll up to 390P doubled again this morning. This turned into a really fun trade,1047593281745342554
2022-11-30,2022-11-30T14:59:04.792-05:00,NFLX,325.0,2022-12-16,C,5.0,OPEN,False,,,@Swing Trades  If anyone needs more trade ideas just lmk. I can't manage them all but I'll give best ideas like $NFLX 16DEC 325C @ $5 100% gains always profit and leave runner. 40% on stops from here ,1047602689913135134
2022-11-30,2022-11-30T15:55:44.121-05:00,SPY,401.0,2022-11-30,P,0.35,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  PCE tomorrow. Buying a small throwaway put hedge. We have tons of longs so I won't do a straddle. Just put. $SPY 401P @ 0.35,1047616947732357220
2022-12-01,2022-12-01T09:27:28.807-05:00,SPX,4300.0,2023-01-20,C,38.0,CLOSE,False,,,@Swing Trades  Good morning. Large accounts I'm buying $SPX 20JAN 4300C  @ 38. Fairly large position and I won't alert exit on this but think it'll be a nice big Christmas scalp,1047881627969257502
2022-12-05,2022-12-05T15:22:17.706-05:00,ES,,2023-01-20,,,CLOSE,False,,,@Swing Trades  $ES still above daily 20sma but advance decline is at -2K so this can really continue selling into tomorrow. I'm not going to risk it. Closing out long trades except January $ENPH call ,1049420471545901066
2022-12-06,2022-12-06T14:34:14.244-05:00,GOOGL,95.0,2023-02-17,P,5.25,OPEN,False,,,@Swing Trades  $GOOGL 17FEB 95P @ $5.25 -same idea as $meta 115p but with time,1049770765295288400
2022-12-06,2022-12-06T15:46:27.127-05:00,TLT,105.0,2022-11-18,C,4.5,TRIM,False,,True,@Swing Trades  Taking profits on the $TLT calls. Out @ 4.50,1049788938723803156
2022-12-07,2022-12-07T11:56:25.278-05:00,SLV,21.0,2023-01-06,C,0.69,OPEN,False,,,@Swing Trades  Adding shorted dated precious metal calls here: $SLV 6JAN 21C @ 0.69,1050093437438935172
2022-12-08,2022-12-08T11:57:50.014-05:00,SE,64.0,2022-12-16,C,1.6,OPEN,False,,,@Swing Trades  $SE 16DEC 64C @ $1.6,1050456180713078935
2022-12-08,2022-12-08T15:54:44.452-05:00,SPY,392.0,2022-11-30,P,0.78,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  PPI tomorrow and another potential big market moving day. If you have mostly calls I would buy the  $SPY 392P @ 0.78 to hedge those positions.,1050515800387223694
2022-12-09,2022-12-09T14:40:23.657-05:00,GS,,,C,,OPEN,True,367.5/372.5,,@Swing Trades  I like $GS here off demand but don't want to risk too much. Let's do a call butterfly for next week: $GS 362.5/367.5/372.5C @ $0.66 -target is the center strike of 367.5 and we want it ,1050859478322532383
2022-12-12,2022-12-12T14:12:44.373-05:00,TSLA,310.0,2022-09-23,C,11.85,TRIM,False,,True,@Swing Trades  Taking profits on $TSLA debit spread. Ultimate target is 140-150 but we're getting close to the 30 day to expiration window and this is a bigger trade. Also potentially bullish RSI dive,1051939682377814106
2022-12-12,2022-12-12T14:33:18.624-05:00,SPY,386.0,2022-11-30,P,1.33,OPEN_UNRESOLVED_EXP,False,,True,"@Swing Trades  From what I can tell gas prices, commodities, and other less sticky areas indicate a cool CPI print again tomorrow. If correct we may see a move to $SPY 400 tomorrow. $SE calls which po",1051944859201708042
2022-12-13,2022-12-13T11:21:45.86-05:00,SLV,21.0,2023-01-06,C,,CLOSE,False,,True,@Swing Trades  I'm going to be closing out longs on the open positions today and give us some fresh set-ups. $SLV hit our target $ENPH is a pain in the ass and starting to think it's not worth the tro,1052259042921291868
2022-12-13,2022-12-13T11:34:05.301-05:00,CAT,240.0,,C,1.97,OPEN_UNRESOLVED_EXP,False,,,@Swing Trades  $CAT next week's 240C @ $1.97 Shooting for the trendline,1052262144361627699
2022-12-13,2022-12-13T14:15:46.908-05:00,SLV,23.0,2024-01-19,C,2.9,ADD,False,,,@Swing Trades  This isn't an official trade because I'll be in it for a while but if you'd like to add precious metals to your portfolio as well I'm adding to this: $SLV JAN 2024 23C @ $2.90 I'll keep,1052302835850694776
2022-12-14,2022-12-14T13:32:46.976-05:00,TSLA,150.0,2022-09-23,P,1.25,OPEN_UNRESOLVED_EXP,False,,True,@Swing Trades  Oh so close on hitting a double on $CAT.  Rate decision coming up soon. I don't know the future but my guess is big move up or down 😜 If market doesn't tank this keeps going. If market ,1052654402697183324
2022-12-16,2022-12-16T15:11:32.913-05:00,GDX,31.0,2023-02-17,C,0.82,OPEN,False,,,@Swing Trades  $GDX FEB 31C @ 0.82,1053404033609642076
2022-12-16,2022-12-16T15:20:45.919-05:00,NFLX,325.0,2022-12-16,C,1.27,TRIM,False,,True,@Swing Trades  Closing out remaining $NFLX narrower butterflies @ 1.27 In at 0.23 out at 1.27,1053406353084924014
2022-12-19,2022-12-19T15:48:07.215-05:00,GDX,31.0,2023-02-17,C,,STOP,False,,True,@Swing Trades  Stopped out of $GDX at the open. This leaves me with $GOOGL February puts $SPY put spread (JPM collar trade) $NVDA weekly puts and put spread $BA calls and I have to 📖 my loss on stupid,1054500400776097812
2022-12-20,2022-12-20T13:07:47.105-05:00,META,,,C,,OPEN,True,118/120,,@Swing Trades  Small weekly trade: $META 118/120c debit @ $0.63 Target: 119-120,1054822438975840326
