date,timestamp,ticker,action,price,raw_snippet,msg_id
2025-06-30,2025-06-30T04:43:03.283-04:00,VST,OPEN,3.7,$VST 15AUG 240c @ $3.7 is my preferred trade once the 200 breakout level is cleared though I don't anticipate the overhead supply being an issue if we look at other names in the space such as the ones,1389164319874486433
2025-06-30,2025-06-30T04:43:03.283-04:00,LEU,OPEN,3.7,$VST 15AUG 240c @ $3.7 is my preferred trade once the 200 breakout level is cleared though I don't anticipate the overhead supply being an issue if we look at other names in the space such as the ones,1389164319874486433
2025-07-10,2025-07-10T16:48:52.044-04:00,ASML,OPEN,13.7,$ASML 15AUG 870c @ $13.70,1392970855272681562
2025-07-14,2025-07-14T05:04:22.153-04:00,IBIT,OPEN,77.0,From here there is a larger timeframe head and shoulder target that has a measured move to $IBIT 75-77 / #BITCOIN 135K,1394243113962442752
2025-07-14,2025-07-14T05:04:22.153-04:00,IBIT,OPEN,115.0,The path? A pretty explosive move so we could head straight to those targets but if not I'll look to the $IBIT 67 /  #BITCOIN 114-115K level to reload calls for the final target,1394243113962442752
2025-08-05,2025-08-05T13:29:31.862-04:00,PANW,OPEN,,$PANW buy for potential push into earnings,1402342775139209377
2025-08-06,2025-08-06T14:04:16.499-04:00,INOD,OPEN,43.0,$INOD commons added to long term portfolio at 43 cost basis,1402713906606112950
2025-08-28,2025-08-28T12:24:38.246-04:00,SATS,OPEN,,$SATS to be added to buy and hold account for larger portfolio growth.,1410661365038710806
2025-09-09,2025-09-09T14:34:30.217-04:00,SOFI,OPEN,25.9,Adding $SOFI to our commons here at 25.90 before I forget again.,1415042701321306283
2025-09-09,2025-09-09T14:34:30.217-04:00,IREN,OPEN,30.0,$IREN at 30 as well,1415042701321306283
2025-09-09,2025-09-09T14:56:35.495-04:00,LDI,OPEN,3.22,$LDI commons at 3.22,1415048259939864760
2025-09-11,2025-09-11T13:28:33.755-04:00,INOD,TRIM,,we may double our investment on $INOD from the 43 entry fam,1415750882448113778
2025-09-15,2025-09-15T16:23:10.11-04:00,BBAI,OPEN,5.11,"Adding $BBAI commons at $5.11,",1417244374928199820
2025-09-17,2025-09-17T10:54:46.966-04:00,RZLV,OPEN,7.12,$RZLV @ $7.12,1417886509683703890
2025-09-17,2025-09-17T11:05:03.252-04:00,INOD,CLOSE,43.0,$INOD - 43  (100% gain achieved) (remaining half of position closed at 83),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,SOFI,OPEN,25.9,$SOFI - 25.90,1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,LDI,CLOSE,3.22,$LDI - 3.22 ( closing @ 2.3 ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,IREN,TRIM,30.0,$IREN - 30 (100% gain achieved),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,RGTI,CLOSE,19.0,$RGTI - 19 (100% gain achieved) (full position closed out at 40 and 45),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,BBAI,CLOSE,5.11,"$BBAI - 5.11 (2x weighting) (1/2 position closed @ 4.07, back to equal weight)",1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,RZLV,CLOSE,7.12,$RZLV - $7.12 ( closing position @ $5.36 ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,NB,CLOSE,8.83,$NB - $8.83 ( closing @ $6.36 - replacing with $MP ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,MP,CLOSE,6.36,$NB - $8.83 ( closing @ $6.36 - replacing with $MP ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,AMPX,CLOSE,10.33,"$AMPX - $10.33 (closing 1/2 @ 10.33 for 77%, stop @ 15 for remaining position) (stop was hit. Adding back @ $15.44)",1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,INTC,CLOSE,33.55,$INTC - $33.55 (closing 1/2 @ $82.55 +150%),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,RXRX,CLOSE,6.0,$RXRX - $6 ( closing @ $4.18 ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,NVTS,CLOSE,9.98,$NVTS - $9.98 ( closing 1/2 $NVTS @ 20.87 for just over 100% ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,NVTS,CLOSE,20.87,$NVTS - $9.98 ( closing 1/2 $NVTS @ 20.87 for just over 100% ),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,PATH,OPEN,16.75,$PATH - $16.75,1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,SEI,OPEN,50.0,$SEI - 50,1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,MP,OPEN,64.76,$MP - 64.76 (half sized- will add other half if 65 is held or on a pullback to 57) (position now full sized),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,SNDK,OPEN,667.0,$SNDK - $667,1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,AXTI,TRIM,44.75,$AXTI - $44.75 (1/2 out @ 98.60 for 120%),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,INFQ,OPEN,13.0,$INFQ - $13 (S/L: 12),1417889094574407912
2025-09-17,2025-09-17T11:05:03.252-04:00,TE,OPEN,7.4,$TE - $7.40,1417889094574407912
2025-09-17,2025-09-17T15:54:59.082-04:00,AMPX,OPEN,10.33,$AMPX @ $10.33,1417962057973760122
2025-09-23,2025-09-23T11:46:56.863-04:00,INOD,TRIM,,We've come within a touch of doubling our investment on $INOD as projected last week,1420073964616814632
2025-09-25,2025-09-25T14:42:49.835-04:00,INTC,OPEN,33.55,$INTC - 33.55,1420843002720686081
2025-10-01,2025-10-01T11:14:48.472-04:00,INOD,TRIM,,$INOD commons are 5 handles shy of a double fam.,1422964979283398797
2025-10-02,2025-10-02T10:34:52.184-04:00,INOD,TRIM,,"$INOD 100% gain achieved, make it free fam",1423317316388524063
2025-10-06,2025-10-06T12:58:38.27-04:00,IREN,TRIM,60.0,$IREN is just 3 handles shy of a double. Will be official at 60,1424803048277938207
2025-10-07,2025-10-07T08:53:05.581-04:00,IREN,TRIM,,$IREN is officially over a double fam 🙌.,1425103642767130676
2025-10-07,2025-10-07T09:21:23.134-04:00,NB,OPEN,8.83,$NB @ $8.83,1425110762820468746
2025-10-08,2025-10-08T12:20:31.324-04:00,RXRX,OPEN,6.0,Buying $RXRX @ $6,1425518231862509699
2025-10-13,2025-10-13T12:04:04.773-04:00,INOD,CLOSE,83.0,i’m selling the remaining $INOD commons @ 83.,1427326033295573074
2025-10-17,2025-10-17T10:27:37.083-04:00,RGTI,CLOSE,45.0,Closing out the remaining $RGTI position @ 45 to lock in the over 100% gain on commons.,1428751309426921492
2025-10-17,2025-10-17T13:18:48.835-04:00,SEI,OPEN,50.0,Adding solar name $SEI @ 50 to the commons port,1428794392277155941
2025-10-21,2025-10-21T15:10:03.001-04:00,KRKNF,OPEN,5.0,$KRKNF @ $5,1430271937220968541
2025-11-10,2025-11-10T14:19:14.823-05:00,NB,OPEN,6.36,"Selling $NB at 6.36 for a loss,",1437522009042059305
2025-11-10,2025-11-10T14:19:14.823-05:00,MP,OPEN,64.88,Replacing it with $MP at 64.88 but half sized.,1437522009042059305
2026-02-02,2026-02-02T11:51:48.469-05:00,RXRX,CLOSE,4.18,Dropping $RXRX from the commons port @ $4.18 and adding the other half of $MP @ 60.60,1467925485454626909
2026-02-02,2026-02-02T11:51:48.469-05:00,MP,CLOSE,60.6,Dropping $RXRX from the commons port @ $4.18 and adding the other half of $MP @ 60.60,1467925485454626909
2026-02-02,2026-02-02T11:54:40.5-05:00,LDI,CLOSE,2.3,Closing $LDI @ $2.3,1467926207004938423
2026-02-02,2026-02-02T11:57:34.826-05:00,SNDK,OPEN,667.0,Adding $SNDK half sized @ 667,1467926938181046317
2026-03-02,2026-03-02T13:16:14.026-05:00,AXTI,TRIM,44.75,$AXTI @ 44.75 to commons port and selling half of the $BBAI @ $4 that was previously 2x weighting.,1478093592177283254
2026-03-02,2026-03-02T13:16:14.026-05:00,BBAI,TRIM,4.0,$AXTI @ 44.75 to commons port and selling half of the $BBAI @ $4 that was previously 2x weighting.,1478093592177283254
2026-03-10,2026-03-10T12:02:12.266-04:00,AMPX,TRIM,15.0,"$AMPX UP 77%, SELLING HALF HERE WITH STOP AT 15 ON REMAINDER",1480958965516079104
2026-04-27,2026-04-27T12:18:39.062-04:00,INFQ,OPEN,13.0,$INFQ @ $13 to commons port.,1498357721987022968
2026-05-01,2026-05-01T18:34:52.993-04:00,AXTI,TRIM,98.6,$AXTI selling half of our position @ 98.60 for 120%,1499901955378516139
2026-05-04,2026-05-04T15:20:21.161-04:00,SNDK,TRIM,,$SNDK should give us a double by this week.,1500940163763666975
2026-05-13,2026-05-13T11:26:32.349-04:00,NVTS,TRIM,20.87,"$NVTS 1/2 sold for @ 20.87 to lock in the 100% gain, standard practice.",1504142813451780137
2026-05-13,2026-05-13T11:39:01.216-04:00,LITE,OPEN,,"adding $LITE if we dip below 1K again, we should see this double again before the year is up",1504145954427895918
2026-05-14,2026-05-14T13:00:42.856-04:00,LITE,OPEN,,$LITE added to commons port.,1504528901261492315
2026-05-18,2026-05-18T18:49:03.882-04:00,TE,OPEN,7.4,Adding $TE @ 7.40,1506066117981110313
2026-05-18,2026-05-18T18:49:03.882-04:00,LITE,TRIM,886.0,reducing $LITE by 50% @ 886 ( plan to add back if 800 trades),1506066117981110313
2026-05-21,2026-05-21T18:38:56.076-04:00,AMPX,STOP,15.0,$AMPX stopped @ $15 on remaining half of the original position from $10.33.,1507150732254777384
